P,1,1,1.12,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,1.039,1,1.397,1.063,1,1.571,0.07
S,1.063,1,1.571,0.105
C,1.032,1.14,1.348,1.032,1.21,1.348,0.05
C,1.032,1.21,1.348,1.001,1.21,1.14,0.042
C,1.001,1.21,1.14,1.372,1.21,1.213,0.042
C,1.032,0.86,1.348,1.032,0.79,1.348,0.05
C,1.032,0.79,1.348,0.904,0.79,1.181,0.042
C,0.904,0.79,1.181,1.228,0.8281,0.9896,0.042
C,0.961,1.07,0.8427,0.77,1.07,0.4687,0.07
C,0.77,1.07,0.4687,0.3962,1.07,0.4127,0.042
C,0.3746,1.07,0.4224,0.3719,1.07,0.2384,0.028
C,0.961,0.93,0.8427,1.178,0.93,0.483,0.07
C,1.178,0.93,0.483,0.8903,0.93,0.2374,0.042
C,0.8771,0.93,0.2421,1.007,0.93,0.1116,0.028
