P,1,1,1.12,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,1.039,1,1.397,1.063,1,1.571,0.07
S,1.063,1,1.571,0.105
C,1.032,1.14,1.348,1.032,1.21,1.348,0.05
C,1.032,1.21,1.348,0.9978,1.21,1.14,0.042
C,0.9978,1.21,1.14,1.371,1.21,1.202,0.042
C,1.032,0.86,1.348,1.032,0.79,1.348,0.05
C,1.032,0.79,1.348,0.9068,0.79,1.179,0.042
C,0.9068,0.79,1.179,1.234,0.8256,0.9932,0.042
C,0.961,1.07,0.8427,0.7826,1.07,0.4625,0.07
C,0.7826,1.07,0.4625,0.44,1.07,0.6222,0.042
C,0.4273,1.07,0.6422,0.3773,1.07,0.465,0.028
C,0.961,0.93,0.8427,1.166,0.93,0.4759,0.07
C,1.166,0.93,0.4759,1.061,0.93,0.1126,0.042
C,1.048,0.93,0.1092,1.207,0.93,0.01662,0.028
