P,1,1,1.12,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,1.039,1,1.397,1.063,1,1.571,0.07
S,1.063,1,1.571,0.105
C,1.032,1.14,1.348,1.032,1.21,1.348,0.05
C,1.032,1.21,1.348,0.9167,1.21,1.172,0.042
C,0.9167,1.21,1.172,1.229,1.21,0.9587,0.042
C,1.032,0.86,1.348,1.032,0.79,1.348,0.05
C,1.032,0.79,1.348,0.9859,0.79,1.142,0.042
C,0.9859,0.79,1.142,1.361,0.763,1.106,0.042
C,0.961,1.07,0.8427,1.122,1.07,0.4548,0.07
C,1.122,1.07,0.4548,1.078,1.07,0.07938,0.042
C,1.063,1.07,0.06109,1.224,1.07,-0.02878,0.028
C,0.961,0.93,0.8427,0.8275,0.93,0.4445,0.07
C,0.8275,0.93,0.4445,0.5153,0.93,0.6575,0.042
C,0.5163,0.93,0.6715,0.4633,0.93,0.4952,0.028
