P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4742,0.498,1.196,0.042
C,0.4742,0.498,1.196,0.7136,0.498,0.9032,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.4071,0.078,1.187,0.042
C,0.4071,0.078,1.187,0.4454,0.078,0.811,0.042
C,0.414,0.358,0.887,0.3785,0.358,0.4685,0.07
C,0.3785,0.358,0.4685,0.06903,0.358,0.2513,0.042
C,0.04604,0.358,0.2513,0.1889,0.358,0.1353,0.028
C,0.414,0.218,0.887,0.5906,0.218,0.506,0.07
C,0.5906,0.218,0.506,0.6884,0.218,0.1407,0.042
C,0.6778,0.218,0.1248,0.856,0.218,0.1694,0.028
