P,0.414,0.288,1.167,0.14,0,0,0,0.28,0,0,0,0.56
C,0.414,0.288,1.447,0.414,0.288,1.622,0.07
S,0.414,0.288,1.622,0.105
C,0.414,0.428,1.397,0.414,0.498,1.397,0.05
C,0.414,0.498,1.397,0.4833,0.498,1.199,0.042
C,0.4833,0.498,1.199,0.7458,0.498,0.9266,0.042
C,0.414,0.148,1.397,0.414,0.078,1.397,0.05
C,0.414,0.078,1.397,0.3976,0.078,1.188,0.042
C,0.3976,0.078,1.188,0.4051,0.078,0.8097,0.042
C,0.414,0.358,0.887,0.3482,0.358,0.4722,0.07
C,0.3482,0.358,0.4722,0.1606,0.358,0.144,0.042
C,0.1398,0.358,0.1342,0.3051,0.358,0.05319,0.028
C,0.414,0.218,0.887,0.6178,0.218,0.5198,0.07
C,0.6178,0.218,0.5198,0.5509,0.218,0.1476,0.042
C,0.5344,0.218,0.1377,0.7181,0.218,0.1413,0.028
