P,1,1,1.12,0.14,0,0,0,0.28,0,0,0,0.56
C,1,1,1.4,1,1,1.575,0.07
S,1,1,1.575,0.105
C,1,1.14,1.35,1,1.21,1.35,0.05
C,1,1.21,1.35,1.03,1.21,1.142,0.042
C,1.03,1.21,1.142,1.183,1.21,0.7967,0.042
C,1,0.86,1.35,1,0.79,1.35,0.05
C,1,0.79,1.35,1.024,0.79,1.142,0.042
C,1.024,0.79,1.142,1.164,0.7884,0.7903,0.042
C,1,1.07,0.84,1.064,1.07,0.4249,0.07
C,1.064,1.07,0.4249,0.7693,1.07,0.188,0.042
C,0.7464,1.07,0.1865,0.9038,1.07,0.09111,0.028
C,1,0.93,0.84,1.082,0.93,0.4281,0.07
C,1.082,0.93,0.4281,1.156,0.93,0.05728,0.042
C,1.144,0.93,0.04203,1.327,0.93,0.06196,0.028
