P,1,1,1.12,0.14,0,0,0,0.28,0,0,0,0.56
C,1,1,1.4,1,1,1.575,0.07
S,1,1,1.575,0.105
C,1,1.14,1.35,1,1.21,1.35,0.05
C,1,1.21,1.35,1.035,1.21,1.143,0.042
C,1.035,1.21,1.143,1.206,1.21,0.8055,0.042
C,1,0.86,1.35,1,0.79,1.35,0.05
C,1,0.79,1.35,1.018,0.79,1.141,0.042
C,1.018,0.79,1.141,1.149,0.7851,0.7861,0.042
C,1,1.07,0.84,1.046,1.07,0.4225,0.07
C,1.046,1.07,0.4225,0.743,1.07,0.1961,0.042
C,0.7201,1.07,0.1954,0.8737,1.07,0.09405,0.028
C,1,0.93,0.84,1.1,0.93,0.4321,0.07
C,1.1,0.93,0.4321,1.187,0.93,0.06407,0.042
C,1.176,0.93,0.04842,1.357,0.93,0.07539,0.028
