P,1,1,1.12,0.14,0,0,0,0.28,0,0,0,0.56
C,1,1,1.4,1,1,1.575,0.07
S,1,1,1.575,0.105
C,1,1.14,1.35,1,1.21,1.35,0.05
C,1,1.21,1.35,0.9845,1.21,1.141,0.042
C,0.9845,1.21,1.141,0.9952,1.21,0.7627,0.042
C,1,0.86,1.35,1,0.79,1.35,0.05
C,1,0.79,1.35,1.068,0.79,1.152,0.042
C,1.068,0.79,1.152,1.282,0.8141,0.8403,0.042
C,1,1.07,0.84,1.201,1.07,0.4713,0.07
C,1.201,1.07,0.4713,1.264,1.07,0.09856,0.042
C,1.255,1.07,0.07779,1.434,1.07,0.1178,0.028
C,1,0.93,0.84,0.9373,0.93,0.4247,0.07
C,0.9373,0.93,0.4247,0.6494,0.93,0.1796,0.042
C,0.6304,0.93,0.1824,0.7761,0.93,0.07046,0.028
